ingreso_laboral,consumo,OSIG,n_personas,ISR,IVA,Total aportacion,Estado
12773.314,26079.83,Normativo,3417.0,1636.849,294.9761,1931.8251,Chihuahua
9744.4268,20304.059,Normativo,1708.0,943.88409,700.84845,1644.7325,Chihuahua
3541.7905,28898.869,bisexual,1631.0,211.32637,562.6026,773.92896,Chihuahua
6691.1694,37889.559,Normativo,3197.0,0.0,428.55038,428.55038,Chihuahua
6083.3447,35546.27,Normativo,1598.0,435.24667,1226.9746,1662.2213,Chihuahua
4299.2563,22454.854,Normativo,1598.0,263.11893,437.15057,700.26953,Chihuahua
6284.1553,35780.676,Normativo,4185.0,0.0,366.4472,366.4472,Chihuahua
7045.5059,19053.285,Normativo,3348.0,0.0,215.50237,215.50237,Chihuahua
7810.4912,34494.172,Normativo,1377.0,646.1012,1190.6582,1836.7594,Chihuahua
3863.7083,10157.989,Normativo,689.0,233.33784,548.38574,781.72357,Chihuahua
8176.502,10110.339,gay,689.0,0.0,545.81348,545.81348,Chihuahua
4003.9612,22641.83,Normativo,1973.0,0.0,323.96445,323.96445,Chihuahua
1862.8167,12636.224,Normativo,1380.0,96.524727,208.53474,305.05948,Chihuahua
5702.1587,39312.598,Normativo,3451.0,388.71051,326.51022,715.2207,Chihuahua
6646.7402,31091.262,Normativo,1445.0,504.02747,1073.1985,1577.226,Chihuahua
14401.86,19831.813,Normativo,1380.0,0.0,684.54785,684.54785,Chihuahua
6919.8911,37102.281,Normativo,2070.0,0.0,530.86823,530.86823,Chihuahua
5650.1299,22379.938,Normativo,2406.0,382.35867,320.21719,702.57587,Chihuahua
6175.6919,16590.531,Normativo,2298.0,0.0,237.38103,237.38103,Chihuahua
9784.9736,13568.808,Normativo,766.0,951.6073,732.52051,1684.1278,Chihuahua
1948.9742,25100.125,Normativo,2298.0,0.0,252.06018,252.06018,Chihuahua
11992.479,13217.808,Normativo,804.0,1424.7605,713.57227,2138.3328,Chihuahua
10105.31,21702.135,Normativo,3216.0,1012.6237,245.46225,1258.0859,Chihuahua
8178.6426,16961.859,Normativo,2412.0,691.04602,279.92047,970.96649,Chihuahua
11442.059,17196.627,Normativo,804.0,1303.0903,928.37109,2231.4614,Chihuahua
21563.203,40098.504,Normativo,1608.0,4024.3364,780.63593,4804.9722,Chihuahua
3457.3779,20707.383,Normativo,818.0,205.55458,1117.9023,1323.4569,Chihuahua
3740.7827,22401.596,Normativo,1635.0,224.93269,436.1138,661.04651,Chihuahua
15702.577,28039.9,Normativo,1712.0,2432.488,638.71393,3071.2019,Chihuahua
6528.8276,29159.186,Normativo,2453.0,489.63239,417.21628,906.84863,Chihuahua
19132.398,33982.02,Normativo,3425.0,3364.0874,722.82941,4086.9167,Chihuahua
746.36169,22137.203,bisexual,2025.0,0.0,112.88094,112.88094,Chihuahua
2403.7678,12692.776,Normativo,707.0,133.51285,685.22754,818.74036,Chihuahua
5284.2573,11565.972,Normativo,1414.0,0.0,225.166,225.166,Chihuahua
4886.0078,25555.377,Normativo,2828.0,303.23868,212.65576,515.89441,Chihuahua
2384.4814,23834.254,Normativo,1326.0,132.19412,298.02988,430.224,Chihuahua
13912.305,21881.105,Normativo,1389.0,1946.2186,466.71893,2412.9375,Chihuahua
11142.248,21053.607,Normativo,1389.0,0.0,409.8707,409.8707,Chihuahua
18743.189,32531.971,Normativo,1990.0,3258.3713,692.53143,3950.9028,Chihuahua
19794.705,28530.738,Normativo,727.0,3543.9814,1540.25,5084.2314,Chihuahua
20011.951,27936.852,Normativo,727.0,3602.9893,1508.1895,5111.1787,Chihuahua
6774.1392,18617.416,Normativo,2180.0,519.58063,266.38245,785.96307,Chihuahua
11164.095,20869.967,Normativo,1388.0,1242.4043,322.23441,1564.6387,Chihuahua
3644.6702,25542.162,Normativo,1388.0,218.36089,881.65613,1100.017,Chihuahua
19260.896,21797.746,Normativo,727.0,3398.9897,1176.7656,4575.7554,Chihuahua
3133.5415,15566.547,Normativo,814.0,183.41193,840.37012,1023.782,Chihuahua
1922.8613,13602.238,Normativo,1627.0,100.63035,264.8078,365.43814,Chihuahua
13496.482,27609.039,Normativo,3409.0,1833.274,553.67468,2386.9487,Chihuahua
3014.2312,21296.346,Normativo,1627.0,175.25395,414.59671,589.85065,Chihuahua
3902.7402,20052.166,Normativo,1704.0,236.0067,692.1543,928.16101,Chihuahua
1871.9921,8555.1455,Normativo,688.0,97.1521,461.85498,559.00708,Chihuahua
1985.3385,9334.9912,Normativo,1441.0,104.90229,181.73317,286.63547,Chihuahua
5651.6064,18041.658,Normativo,688.0,0.0,624.75317,624.75317,Chihuahua
7833.1787,14856.693,T+,1376.0,648.87091,213.07347,861.9444,Chihuahua
3636.8071,20903.104,Normativo,2512.0,217.82323,530.29456,748.1178,Chihuahua
1555.9189,11321.683,Normativo,1599.0,75.540268,220.41005,295.95032,Chihuahua
8546.6465,13469.184,Normativo,3349.0,735.9729,170.24011,906.21301,Chihuahua
14708.916,22396.473,Normativo,1674.0,2162.5923,655.33221,2817.9246,Chihuahua
19561.707,25936.441,Normativo,1674.0,3480.6953,553.2182,4033.9136,Chihuahua
11400.501,28951.822,Normativo,2828.0,1294.0173,327.45993,1621.4773,Chihuahua
7864.5103,13780.729,Normativo,1414.0,652.69598,350.42953,1003.1255,Chihuahua
8398.7119,21982.775,Normativo,2828.0,717.91272,215.91264,933.82538,Chihuahua
9470.3057,10935.521,Normativo,740.0,0.0,590.36133,590.36133,Chihuahua
19085.73,34472.203,Normativo,2143.0,3351.4116,373.25967,3724.6714,Chihuahua
9196.9424,20899.662,Normativo,1496.0,839.60132,721.40747,1561.0088,Chihuahua
11603.23,28589.607,Normativo,1429.0,1338.278,464.01559,1802.2936,Chihuahua
24179.537,34113.598,Normativo,1496.0,4789.3726,746.20929,5535.582,Chihuahua
4732.4902,32555.908,Normativo,2877.0,292.74173,368.22427,660.966,Chihuahua
10023.067,27243.393,Normativo,2158.0,996.9585,691.14282,1688.1013,Chihuahua
5246.5273,19594.326,Normativo,1506.0,333.08585,381.46179,714.54761,Chihuahua
20597.146,38527.984,Normativo,2260.0,3761.9385,977.4234,4739.3618,Chihuahua
8817.4668,16874.738,Normativo,1439.0,0.0,429.10699,429.10699,Chihuahua
6529.563,12250.007,Normativo,723.0,0.0,661.32422,661.32422,Chihuahua
4506.7158,9598.5498,Normativo,1445.0,277.30417,331.31943,608.6236,Chihuahua
9729.457,14559.868,Normativo,2168.0,941.03271,208.32576,1149.3585,Chihuahua
2232.1233,32897.379,Normativo,3451.0,121.77647,307.634,429.41046,Chihuahua
2319.7856,13967.67,Normativo,1380.0,0.0,271.92218,271.92218,Chihuahua
17433.209,23138.848,Normativo,2273.0,2902.5579,587.0141,3489.572,Chihuahua
14534.944,27682.951,Normativo,2894.0,2115.3384,427.2114,2542.5498,Chihuahua
14241.454,28953.693,Normativo,2273.0,2035.6213,734.53192,2770.1533,Chihuahua
2892.2266,7257.0127,Normativo,638.0,166.91174,391.77441,558.68616,Chihuahua
2970.2356,30022.813,Normativo,2552.0,0.0,249.69452,249.69452,Chihuahua
2714.9792,8568.7588,Normativo,638.0,154.79228,462.58984,617.38214,Chihuahua
12367.358,14888.97,Normativo,903.0,1526.5842,803.79102,2330.3752,Chihuahua
2549.1396,13439.58,Normativo,1891.0,143.4528,463.90277,607.35559,Chihuahua
20422.453,24235.203,Normativo,946.0,3714.4888,1308.3535,5022.8423,Chihuahua
13513.787,14397.001,Normativo,903.0,1837.9742,777.23145,2615.2056,Chihuahua
707.2973,28816.328,Normativo,2709.0,0.0,193.85484,193.85484,Chihuahua
2848.8647,9602.7246,Normativo,1496.0,0.0,186.94551,186.94551,Chihuahua
14343.328,18187.859,Normativo,1496.0,2063.2922,419.78745,2483.0796,Chihuahua
8738.6182,10536.942,Normativo,748.0,0.0,568.84375,568.84375,Chihuahua
14506.778,23913.271,Normativo,1496.0,2107.688,699.71417,2807.4021,Chihuahua
19246.789,29222.039,Normativo,1496.0,3395.158,602.81635,3997.9744,Chihuahua
19316.449,26123.748,Normativo,1825.0,3414.0789,751.76257,4165.8413,Chihuahua
22989.553,28231.512,Normativo,1825.0,4423.415,974.48572,5397.9009,Chihuahua
8886.3145,25711.398,Normativo,3485.0,780.43414,171.5666,952.00073,Chihuahua
7407.5059,18462.512,Normativo,1742.0,0.0,359.42773,359.42773,Chihuahua
1689.8276,22437.0,Normativo,2624.0,84.696411,253.7739,338.47031,Chihuahua
4527.0166,17087.416,Normativo,1312.0,278.69226,589.81812,868.51038,Chihuahua
15638.283,17027.814,Normativo,656.0,0.0,919.25781,919.25781,Chihuahua
24983.027,31744.23,gay,656.0,0.0,1713.7324,1713.7324,Chihuahua
2704.1982,24456.926,Normativo,3524.0,0.0,233.72937,233.72937,Chihuahua
2512.2729,22051.998,Normativo,4405.0,140.93201,156.58527,297.51727,Chihuahua
1948.7253,20452.209,bisexual,1845.0,102.39882,229.90921,332.30804,Chihuahua
2302.7917,20598.896,Normativo,3524.0,126.6085,154.06371,280.67221,Chihuahua
12904.386,32789.594,Normativo,1762.0,0.0,638.34705,638.34705,Chihuahua
6843.853,46777.586,Normativo,1855.0,528.09149,1616.7198,2144.8113,Chihuahua
3280.9138,21218.988,Normativo,1855.0,193.48865,413.09088,606.57953,Chihuahua
3661.6072,28797.264,Normativo,3884.0,219.51897,345.47525,564.9942,Chihuahua
21957.088,42916.398,Normativo,1855.0,4131.3223,774.57928,4905.9014,Chihuahua
2144.4919,21622.563,Normativo,2427.0,115.78457,309.38068,425.16525,Chihuahua
22042.734,27257.453,Normativo,809.0,4154.5854,1471.5117,5626.0972,Chihuahua
22552.609,39063.969,Normativo,2541.0,4293.0767,991.02185,5284.0986,Chihuahua
7739.7939,13700.073,Normativo,1618.0,637.47028,202.69125,840.1615,Chihuahua
16514.148,32867.367,Normativo,1737.0,2652.9248,639.8606,3292.7854,Chihuahua
24754.982,41225.758,Normativo,1819.0,4966.3398,802.58124,5768.9209,Chihuahua
19388.145,27458.85,Normativo,1711.0,0.0,608.78143,608.78143,Chihuahua
10231.02,11541.688,Normativo,856.0,1038.692,623.08594,1661.778,Chihuahua
4618.4141,28789.496,Normativo,817.0,284.94168,1554.2188,1839.1604,Chihuahua
10242.311,17058.453,Normativo,1975.0,1041.1571,432.75946,1473.9165,Chihuahua
9420.8926,10567.647,Normativo,658.0,882.25854,570.50098,1452.7595,Chihuahua
4448.4517,30301.002,Normativo,2634.0,273.32031,607.65912,880.97943,Chihuahua
7895.8306,13876.33,Normativo,1257.0,656.51965,584.79553,1241.3152,Chihuahua
2464.439,14356.235,Normativo,1257.0,137.6613,167.02983,304.69113,Chihuahua
9414.3154,12162.532,Normativo,675.0,881.00574,656.60254,1537.6083,Chihuahua
14473.53,24926.053,Normativo,2828.0,0.0,499.86938,499.86938,Chihuahua
23119.5,28057.094,Normativo,707.0,0.0,1514.6797,1514.6797,Chihuahua
11002.569,17672.271,Normativo,1350.0,1207.1395,344.04318,1551.1827,Chihuahua
9865.3184,15065.679,Normativo,1787.0,966.91101,215.56305,1182.4741,Chihuahua
16534.984,42152.965,Normativo,1192.0,2658.5845,820.63306,3479.2175,Chihuahua
10183.614,36175.469,Normativo,2383.0,1028.3423,725.46692,1753.8092,Chihuahua
6470.9648,31242.213,Normativo,1138.0,482.56836,608.22241,1090.7908,Chihuahua
10152.791,17946.455,Normativo,1192.0,1021.6677,619.47028,1641.1379,Chihuahua
6459.4048,19954.719,Normativo,4123.0,481.15704,179.59767,660.7547,Chihuahua
5964.5811,10955.266,Normativo,1439.0,0.0,171.97516,171.97516,Chihuahua
7834.6162,20928.902,bisexual,2878.0,0.0,236.71645,236.71645,Chihuahua
2775.5874,14496.214,Normativo,2749.0,158.93642,163.95972,322.89612,Chihuahua
986.18463,7873.3384,Normativo,687.0,36.584076,425.04736,461.63144,Chihuahua
4873.9019,18584.93,Normativo,1680.0,302.41089,641.50916,943.92004,Chihuahua
3979.9199,12870.29,bisexual,2520.0,0.0,184.15092,184.15092,Chihuahua
1089.236,7729.353,Normativo,1604.0,43.630325,266.79919,310.4295,Chihuahua
1812.4105,6883.5986,Normativo,802.0,93.078148,371.61572,464.69388,Chihuahua
7794.0581,20899.939,Normativo,1604.0,644.09497,406.87946,1050.9744,Chihuahua
11443.358,14195.29,Normativo,806.0,0.0,766.3418,766.3418,Chihuahua
2843.7615,18488.643,Normativo,1539.0,0.0,228.28075,228.28075,Chihuahua
11957.548,16181.474,Normativo,1612.0,1415.6338,399.25381,1814.8876,Chihuahua
13581.946,15897.788,Normativo,806.0,0.0,858.25195,858.25195,Chihuahua
7820.5742,17864.006,Normativo,1539.0,647.33215,616.62427,1263.9564,Chihuahua
2954.7048,5697.4712,Normativo,757.0,171.18376,307.58154,478.76532,Chihuahua
7551.6118,20483.957,Normativo,2272.0,614.49652,519.66156,1134.1581,Chihuahua
1686.3573,15483.161,Normativo,1446.0,84.459129,393.72028,478.17941,Chihuahua
10391.347,22177.881,Normativo,1446.0,0.0,359.952,359.952,Chihuahua
8675.7705,15248.389,Normativo,1409.0,751.73669,526.33911,1278.0758,Chihuahua
3124.5405,15654.085,Normativo,1409.0,182.79646,208.68388,391.48035,Chihuahua
14293.207,23159.637,Normativo,2214.0,0.0,587.54095,587.54095,Chihuahua
2437.1191,20993.158,Normativo,2114.0,0.0,113.2524,113.2524,Chihuahua
3131.8796,15368.792,Normativo,1409.0,0.0,299.19925,299.19925,Chihuahua
4390.2554,15452.454,Normativo,1645.0,269.34106,300.828,570.16907,Chihuahua
10498.152,17209.646,Normativo,1723.0,1097.0134,335.03699,1432.0504,Chihuahua
11734.568,15117.771,Normativo,822.0,1366.9521,816.14258,2183.0947,Chihuahua
15494.545,28242.451,Normativo,3445.0,0.0,566.3772,566.3772,Chihuahua
6988.3647,19946.533,Normativo,1645.0,545.73389,388.31839,934.05225,Chihuahua
6746.4126,19909.779,Normativo,2876.0,0.0,225.18974,225.18974,Chihuahua
2544.1741,20498.314,Normativo,2876.0,143.11328,157.29108,300.40436,Chihuahua
2136.7747,13153.256,Normativo,2157.0,115.2569,333.68747,448.94437,Chihuahua
7815.1895,17842.707,Normativo,2080.0,0.0,255.29747,255.29747,Chihuahua
804.73376,28747.451,Normativo,3466.0,24.177181,146.68608,170.86327,Chihuahua
1757.7677,19989.807,Normativo,2080.0,89.341888,286.01852,375.36041,Chihuahua
5357.1787,29359.648,Normativo,2904.0,346.59445,256.04807,602.64252,Chihuahua
1143.9908,11827.432,Normativo,2830.0,47.374249,114.8667,162.24095,Chihuahua
13023.409,18321.508,Normativo,1976.0,1704.7791,439.01361,2143.7927,Chihuahua
7645.001,10897.104,Normativo,943.0,0.0,295.91907,295.91907,Chihuahua
2301.3662,26154.318,Normativo,3773.0,0.0,313.76822,313.76822,Chihuahua
5700.019,10226.566,bisexual,2964.0,0.0,146.32405,146.32405,Chihuahua
11080.965,15466.938,Normativo,1423.0,0.0,423.42404,423.42404,Chihuahua
7607.1646,20767.629,Normativo,679.0,0.0,854.53833,854.53833,Chihuahua
10099.179,18706.471,Normativo,1359.0,1011.4559,426.11008,1437.5659,Chihuahua
15980.304,27093.266,Normativo,1359.0,2507.9233,527.45123,3035.3745,Chihuahua
17120.797,23800.029,Normativo,2134.0,2817.7012,603.78729,3421.4885,Chihuahua
5906.1816,10454.497,Normativo,1741.0,0.0,360.86481,360.86481,Chihuahua
7010.4028,12446.47,Normativo,831.0,548.42432,449.75278,998.17712,Chihuahua
9403.3018,19584.607,Normativo,870.0,878.9079,1057.2871,1936.1951,Chihuahua
3824.1802,10300.586,Normativo,2611.0,230.63507,147.38316,378.01825,Chihuahua
9272.2754,14009.351,Normativo,1741.0,0.0,272.73358,272.73358,Chihuahua
9493.6846,24856.822,Normativo,2255.0,896.12366,573.71191,1469.8356,Chihuahua
9885.5137,20417.053,Normativo,1574.0,970.75781,302.06845,1272.8263,Chihuahua
3973.9507,13266.875,Normativo,1574.0,0.0,457.94162,457.94162,Chihuahua
12673.539,25461.645,Normativo,1503.0,1609.7483,314.37683,1924.1251,Chihuahua
15419.19,28186.551,Normativo,2361.0,2355.5151,516.52069,2872.0359,Chihuahua
9355.0361,27397.338,Normativo,2279.0,869.71442,392.00717,1261.7216,Chihuahua
7327.3022,11344.967,Normativo,760.0,0.0,612.46582,612.46582,Chihuahua
3174.6841,9651.6221,Normativo,795.0,0.0,521.04883,521.04883,Chihuahua
9895.0889,26355.361,Normativo,2279.0,0.0,278.82736,278.82736,Chihuahua
22253.531,30838.84,Normativo,2621.0,0.0,782.35687,782.35687,Chihuahua
12067.913,20745.949,Normativo,3494.0,0.0,234.64755,234.64755,Chihuahua
3767.2207,30453.994,Normativo,1668.0,226.7404,363.34644,590.08685,Chihuahua
14346.659,36895.422,Normativo,2503.0,2064.197,527.90833,2592.1055,Chihuahua
3058.0085,24147.281,Normativo,1668.0,178.24727,833.50861,1011.7559,Chihuahua
12686.061,17646.289,Normativo,1553.0,1613.1493,500.33954,2113.4888,Chihuahua
13096.376,25414.092,Normativo,3882.0,1724.5981,237.65535,1962.2535,Chihuahua
2240.8677,24314.732,Normativo,3882.0,0.0,236.45245,236.45245,Chihuahua
1256.9071,10462.404,Normativo,1553.0,55.09502,203.68166,258.77667,Chihuahua
12508.191,25278.082,Normativo,1553.0,0.0,324.75317,324.75317,Chihuahua
425.35269,19675.896,Normativo,3894.0,8.326643,182.6799,191.00655,Chihuahua
3725.9258,16259.211,Normativo,2479.0,0.0,316.53369,316.53369,Chihuahua
6931.7715,8191.9766,Normativo,1298.0,538.82483,442.24902,981.07385,Chihuahua
13041.562,24774.512,Normativo,2479.0,1709.7096,382.52148,2092.231,Chihuahua
14692.342,21608.547,Normativo,2596.0,2158.0903,434.95554,2593.0459,Chihuahua
4616.3984,20308.869,Normativo,735.0,284.80386,1096.3867,1381.1906,Chihuahua
11855.296,14574.099,Normativo,1470.0,1393.3098,323.11786,1716.4277,Chihuahua
6835.3667,11161.568,T+,1470.0,0.0,217.29306,217.29306,Chihuahua
8634.3662,19438.279,Normativo,1470.0,0.0,670.9646,670.9646,Chihuahua
2286.3547,10256.648,Normativo,702.0,125.4846,553.71191,679.19653,Chihuahua
10580.415,21684.619,Normativo,3439.0,1114.9733,245.26421,1360.2374,Chihuahua
4237.5,12197.216,Normativo,2580.0,258.89627,309.43356,568.32983,Chihuahua
10843.759,17069.83,Normativo,1423.0,0.0,364.09537,364.09537,Chihuahua
9876.3193,23196.383,Normativo,2846.0,969.00647,465.18256,1434.189,Chihuahua
8115.6265,14473.977,Normativo,2038.0,0.0,207.09686,207.09686,Chihuahua
9472.6797,15834.572,Normativo,1423.0,892.12274,326.64877,1218.7715,Chihuahua
3661.6475,11936.428,Normativo,1423.0,219.52171,412.01758,631.53931,Chihuahua
2733.5371,21853.43,Normativo,2843.0,156.06119,312.68381,468.745,Chihuahua
9325.4521,17566.58,bisexual,1985.0,864.07941,216.89615,1080.9756,Chihuahua
8110.5151,13686.61,gay,3969.0,682.72888,154.80267,837.53156,Chihuahua
12734.864,20078.932,Normativo,1895.0,0.0,693.07837,693.07837,Chihuahua
15097.198,19176.283,Normativo,992.0,2268.0564,1035.2441,3303.3005,Chihuahua
10657.285,19234.725,Normativo,1924.0,1131.7559,374.46082,1506.2167,Chihuahua
5094.9141,24880.146,Normativo,1924.0,317.52286,858.80432,1176.3271,Chihuahua
4637.6523,31317.848,Normativo,2886.0,286.25711,363.6778,649.93494,Chihuahua
7612.4355,20493.119,Normativo,2886.0,0.0,293.22009,293.22009,Chihuahua
19581.354,19437.717,Normativo,1007.0,3486.0313,1049.3574,4535.3887,Chihuahua
11293.548,19067.828,Normativo,3593.0,0.0,382.38806,382.38806,Chihuahua
5210.0059,22704.086,Normativo,4289.0,0.0,245.22603,245.22603,Chihuahua
1304.0673,20070.959,Normativo,2574.0,0.0,143.55284,143.55284,Chihuahua
8717.5039,14289.149,Normativo,1797.0,756.83167,242.88702,999.71869,Chihuahua
7462.7373,18092.93,Normativo,858.0,603.64648,976.75781,1580.4043,Chihuahua
13310.514,17010.719,Normativo,1797.0,0.0,372.39862,372.39862,Chihuahua
2857.7793,21913.246,Normativo,1619.0,164.55637,343.99292,508.54929,Chihuahua
6630.9932,20749.66,bisexual,3091.0,0.0,203.99857,203.99857,Chihuahua
18770.727,31199.738,Normativo,1546.0,3265.8511,1076.9424,4342.7935,Chihuahua
15474.709,25711.527,Normativo,773.0,2370.595,1388.0527,3758.6477,Chihuahua
3234.2249,13425.484,gay,2381.0,0.0,150.53754,150.53754,Chihuahua
4431.8359,13206.569,bisexual,758.0,0.0,712.96484,712.96484,Chihuahua
17413.018,28899.633,Normativo,1516.0,2897.0735,562.61743,3459.6909,Chihuahua
14709.863,22499.938,Normativo,1588.0,2162.8496,590.22052,2753.0701,Chihuahua
3141.1353,22958.465,Normativo,2274.0,183.93114,582.43787,766.36902,Chihuahua
5802.0679,29790.602,Normativo,3175.0,400.90765,597.42407,998.33173,Chihuahua
2617.8108,11425.997,Normativo,709.0,148.14825,616.83984,764.9881,Chihuahua
12517.719,40215.605,Normativo,3545.0,1567.4247,296.70013,1864.1248,Chihuahua
2607.8708,34967.469,Normativo,2228.0,147.46861,406.05896,553.52759,Chihuahua
8294.1025,19890.875,Normativo,2127.0,705.14172,284.60327,989.745,Chihuahua
4898.3716,26016.75,Normativo,2228.0,304.08405,429.35266,733.43671,Chihuahua
3290.1516,32697.234,Normativo,4059.0,194.1203,294.28391,488.40421,Chihuahua
15477.753,24925.484,Normativo,2551.0,2371.4219,478.18732,2849.6091,Chihuahua
16369.425,31206.287,Normativo,2436.0,0.0,791.67828,791.67828,Chihuahua
7112.4766,7316.3359,Normativo,850.0,0.0,394.97705,394.97705,Chihuahua
1169.7198,28855.822,Normativo,2436.0,0.0,258.86575,258.86575,Chihuahua
14137.613,28434.43,Normativo,1420.0,2007.4164,439.03076,2446.4473,Chihuahua
11881.369,25261.068,Normativo,1487.0,1399.0022,311.90033,1710.9026,Chihuahua
3311.9285,24936.145,Normativo,1487.0,0.0,485.45593,485.45593,Chihuahua
14316.345,24328.104,Normativo,2230.0,2055.9629,348.09219,2404.0552,Chihuahua
6872.957,8384.1816,Normativo,2459.0,0.0,241.27158,241.27158,Chihuahua
2612.3804,20951.223,Normativo,2348.0,0.0,309.97101,309.97101,Chihuahua
5740.1763,16875.369,Normativo,3522.0,0.0,180.41412,180.41412,Chihuahua
11429.221,23547.637,Normativo,4917.0,1300.2876,238.67383,1538.9614,Chihuahua
13534.638,19242.676,Normativo,2528.0,1843.6377,350.6001,2194.2378,Chihuahua
1944.282,16134.975,Normativo,3370.0,102.095,182.49478,284.58978,Chihuahua
10613.27,34200.996,Normativo,4023.0,1122.1462,284.21094,1406.3572,Chihuahua
1716.0159,19460.098,Normativo,2414.0,86.487061,243.03505,329.52209,Chihuahua
8724.2588,12541.724,Normativo,1685.0,757.65625,244.16197,1001.8182,Chihuahua
5859.2212,35354.93,Normativo,1676.0,407.88507,678.75537,1086.6404,Chihuahua
3922.4458,24292.467,Normativo,1676.0,237.3541,394.27246,631.62659,Chihuahua
4757.3335,35980.289,Normativo,2514.0,294.44043,443.8913,738.33173,Chihuahua
15253.083,21435.105,Normativo,2633.0,2310.3975,474.25717,2784.6545,Chihuahua
15669.929,24849.646,Normativo,1676.0,2423.6201,857.75153,3281.3716,Chihuahua
4008.5247,17286.861,Normativo,1517.0,243.23982,336.54004,579.77985,Chihuahua
13453.282,32843.711,Normativo,3970.0,0.0,282.73187,282.73187,Chihuahua
11027.684,24783.582,Normativo,3033.0,1212.6226,236.85115,1449.4738,Chihuahua
10502.694,21496.695,Normativo,1517.0,0.0,394.59833,394.59833,Chihuahua
8134.8306,16477.959,Normativo,2019.0,685.69739,418.03253,1103.73,Chihuahua
